makespan,score
2423,960.0
2672,1160.0
2109,780.0
2301,880.0
2070,860.0
2301,640.0
1898,540.0
2078,560.0
1911,720.0
2270,880.0
2451,740.0
2016,820.0
1950,640.0
1868,740.0
1864,920.0
2445,1220.0
2013,580.0
2115,960.0
1662,440.0
2498,940.0
2004,740.0
2102,580.0
2168,940.0
1730,760.0
1960,460.0
2096,760.0
2025,840.0
2435,800.0
2399,580.0
2156,720.0
2120,640.0
1907,700.0
1925,820.0
2389,940.0
1924,760.0
2419,580.0
2134,920.0
2162,660.0
2030,620.0
2302,1000.0
2073,960.0
1835,840.0
2345,880.0
2058,960.0
1810,460.0
2188,1060.0
2096,800.0
2438,1140.0
2056,1100.0
2025,940.0
1733,560.0
1883,480.0
2169,920.0
2224,820.0
1986,860.0
1972,560.0
2189,880.0
1960,1020.0
1812,860.0
2021,480.0
1955,920.0
2673,1100.0
2390,800.0
2573,1080.0
2343,940.0
2043,760.0
2099,580.0
1867,700.0
2422,800.0
2266,820.0
1894,720.0
2037,660.0
2428,900.0
2296,1200.0
2456,1000.0
2392,720.0
1911,700.0
2374,860.0
1956,1120.0
1967,700.0
2250,1020.0
2167,640.0
2046,1060.0
2451,920.0
2712,720.0
2529,1160.0
2336,820.0
2227,440.0
2043,780.0
2571,1080.0
2477,1060.0
1909,980.0
2289,660.0
2465,620.0
2131,920.0
1883,860.0
1936,800.0
2381,1120.0
2029,600.0
2281,760.0
1577,180.0
1935,540.0
2314,760.0
1729,440.0
1898,440.0
2056,700.0
2235,920.0
1956,1120.0
1898,980.0
2328,840.0
2112,740.0
1924,760.0
1702,520.0
2125,780.0
1967,580.0
1778,580.0
1938,700.0
2120,240.0
1805,480.0
1980,780.0
1477,0.0
1960,500.0
1702,400.0
1940,420.0
1766,660.0
1904,840.0
1932,740.0
1725,280.0
2180,420.0
2037,600.0
1956,1120.0
2373,920.0
2272,1140.0
1679,300.0
2164,740.0
1767,220.0
1516,160.0
1920,840.0
1841,740.0
1887,720.0
1555,60.0
1838,580.0
2019,540.0
2165,720.0
1821,380.0
2222,860.0
1795,340.0
1976,1220.0
2200,600.0
1910,580.0
1843,460.0
1784,900.0
2089,860.0
2011,820.0
2099,560.0
1549,380.0
1943,860.0
1555,80.0
1641,160.0
2131,1120.0
1555,0.0
1778,580.0
1714,120.0
2058,660.0
2036,640.0
1794,600.0
1555,40.0
2432,1100.0
1878,340.0
1829,540.0
2029,500.0
1927,420.0
1555,60.0
2236,700.0
2140,580.0
1911,660.0
1724,120.0
1944,680.0
2151,700.0
1547,220.0
1477,0.0
1949,600.0
1555,20.0
1718,560.0
2020,600.0
1574,360.0
1690,560.0
1987,600.0
1939,760.0
1519,20.0
1961,880.0
1810,760.0
1714,120.0
1960,500.0
1990,660.0
1704,220.0
2177,640.0
1567,40.0
1799,580.0
1557,120.0
1623,240.0
2046,1060.0
1433,160.0
1805,920.0
1640,260.0
1615,380.0
1555,0.0
2029,560.0
1832,400.0
2179,600.0
1550,280.0
1843,320.0
1627,400.0
1989,340.0
2137,540.0
1795,340.0
1854,580.0
1586,380.0
1477,0.0
2441,760.0
2236,700.0
1489,420.0
1980,780.0
1873,1220.0
1856,600.0
2051,660.0
1555,40.0
1601,80.0
1785,480.0
1806,340.0
1555,0.0
1598,240.0
1555,80.0
1555,80.0
1555,0.0
1441,0.0
1606,120.0
1568,0.0
1555,0.0
1555,20.0
1477,0.0
1645,20.0
1843,460.0
1555,40.0
1668,40.0
1723,580.0
1954,840.0
2068,540.0
1891,520.0
1623,220.0
1954,980.0
1916,480.0
1929,420.0
1685,660.0
1637,440.0
1621,220.0
1883,220.0
1647,420.0
1519,20.0
1938,720.0
1672,140.0
1616,220.0
1524,120.0
1555,20.0
2049,360.0
1919,240.0
1544,140.0
1723,0.0
1776,40.0
1842,120.0
1816,460.0
1711,520.0
1645,60.0
1555,80.0
1662,440.0
1929,600.0
1939,760.0
1690,420.0
2051,660.0
1577,140.0
2026,420.0
1683,240.0
1486,40.0
1668,160.0
1555,0.0
1563,180.0
1494,40.0
1516,60.0
1745,720.0
1682,860.0
1956,1220.0
1614,0.0
1613,260.0
1622,0.0
1640,260.0
1555,0.0
1736,380.0
1745,540.0
1647,20.0
1702,420.0
1789,960.0
1693,260.0
1477,0.0
1555,20.0
1555,100.0
1647,40.0
1505,60.0
1535,40.0
1555,20.0
1614,20.0
1492,60.0
1555,0.0
1796,340.0
1822,440.0
1591,340.0
1665,340.0
1451,320.0
1903,280.0
1781,540.0
1552,120.0
1477,20.0
1555,20.0
1555,0.0
1748,360.0
1622,0.0
1503,200.0
1543,20.0
1525,60.0
1620,320.0
1572,100.0
1887,620.0
1966,400.0
1760,440.0
1555,120.0
1696,80.0
1778,120.0
1477,0.0
1537,40.0
1724,40.0
1525,160.0
1508,360.0
1459,20.0
1645,340.0
1571,40.0
1644,80.0
1713,360.0
1601,120.0
1693,300.0
1601,80.0
1623,60.0
1503,200.0
1576,100.0
1622,60.0
1575,180.0
1477,0.0
1555,0.0
1606,40.0
1748,360.0
1555,0.0
1555,0.0
1796,340.0
1868,740.0
1555,0.0
1789,960.0
1564,220.0
1622,20.0
1859,1040.0
1665,360.0
1832,480.0
1535,260.0
1543,80.0
1555,20.0
1614,0.0
1601,120.0
1505,80.0
1855,60.0
1492,60.0
1555,40.0
1555,60.0
1490,140.0
1592,140.0
1645,0.0
1643,100.0
1555,0.0
1633,40.0
1503,200.0
1789,960.0
1555,0.0
1606,80.0
1508,360.0
1566,100.0
1555,0.0
1571,160.0
1796,320.0
1555,60.0
1513,120.0
1555,0.0
1505,80.0
1514,140.0
1791,220.0
1609,140.0
1459,80.0
1566,0.0
1807,300.0
1783,360.0
1621,220.0
1557,300.0
1749,720.0
1769,580.0
1622,100.0
1613,0.0
1622,80.0
1633,0.0
1724,40.0
1514,260.0
1552,0.0
1555,60.0
1613,140.0
1701,200.0
1536,440.0
1555,0.0
1451,320.0
1701,100.0
1555,80.0
1601,120.0
1557,300.0
2083,580.0
1865,560.0
1985,640.0
1663,360.0
1552,40.0
1801,80.0
1615,40.0
1555,0.0
1563,100.0
1565,60.0
1626,140.0
1581,520.0
1588,0.0
1640,40.0
1594,120.0
1503,200.0
1537,0.0
1555,0.0
1539,220.0
1576,160.0
1769,400.0
1847,500.0
1477,0.0
1555,40.0
1900,220.0
1528,200.0
1477,0.0
1621,60.0
1631,280.0
1612,240.0
1813,580.0
1855,500.0
1621,40.0
1555,0.0
1514,0.0
1403,220.0
1621,40.0
1505,100.0
1555,0.0
1939,740.0
1672,120.0
1447,300.0
1620,160.0
1528,40.0
1616,240.0
1533,100.0
1746,200.0
1627,240.0
1440,200.0
1588,0.0
1491,40.0
1508,360.0
1555,20.0
1564,220.0
1451,320.0
1781,540.0
1555,0.0
1555,0.0
1564,180.0
1689,80.0
1490,240.0
1555,20.0
1621,220.0
1645,0.0
1563,180.0
1555,0.0
1555,0.0
1592,140.0
1977,620.0
1552,340.0
1623,60.0
1563,120.0
1555,0.0
1555,0.0
1463,100.0
1527,0.0
1660,280.0
1555,40.0
1759,180.0
1700,60.0
1555,0.0
1563,460.0
1568,0.0
1633,100.0
1555,0.0
1555,0.0
1496,80.0
1666,200.0
1526,60.0
1624,180.0
1462,160.0
1459,100.0
1577,60.0
1631,280.0
1640,40.0
1643,60.0
1505,80.0
1564,220.0
1662,260.0
1638,200.0
1503,200.0
1577,120.0
1555,0.0
1568,0.0
1651,160.0
1586,300.0
1555,0.0
1674,120.0
1561,60.0
1440,200.0
1619,80.0
1444,180.0
1482,40.0
1556,140.0
1613,60.0
1696,100.0
1555,0.0
1440,200.0
1555,0.0
1521,240.0
1532,320.0
1555,0.0
1577,120.0
1437,80.0
1665,360.0
1737,80.0
1607,100.0
1555,0.0
1555,20.0
1470,280.0
1578,40.0
1657,300.0
1645,20.0
1621,220.0
1571,180.0
1565,260.0
1577,120.0
1647,60.0
1749,80.0
1536,440.0
1614,0.0
1560,60.0
1566,0.0
1666,100.0
1640,40.0
1606,40.0
1645,340.0
1781,100.0
1577,200.0
1555,20.0
1535,220.0
1555,40.0
1555,0.0
1555,0.0
1555,0.0
1568,0.0
1441,40.0
1527,0.0
1647,40.0
1555,0.0
1495,100.0
1622,60.0
1508,380.0
1685,100.0
1499,300.0
1514,0.0
1645,0.0
1555,0.0
1699,220.0
1668,120.0
1498,80.0
1537,60.0
1459,80.0
1555,0.0
1555,80.0
1555,0.0
1696,340.0
1553,80.0
1555,0.0
1626,120.0
1508,360.0
1477,0.0
1577,200.0
1552,360.0
1503,200.0
1560,20.0
1555,0.0
1849,300.0
1669,100.0
1555,0.0
1558,80.0
1552,0.0
1665,360.0
1465,200.0
1486,240.0
1583,120.0
1451,320.0
1527,0.0
1503,200.0
1555,0.0
1555,20.0
1665,180.0
1747,80.0
1589,80.0
1828,60.0
1604,60.0
1555,0.0
1543,80.0
1633,20.0
1784,900.0
1568,20.0
1557,120.0
1447,300.0
1503,200.0
1497,40.0
1564,220.0
1514,0.0
1555,0.0
1555,0.0
1534,500.0
1829,400.0
1555,0.0
1539,200.0
1566,260.0
1558,80.0
1458,40.0
1555,20.0
1752,420.0
1647,120.0
1488,160.0
1555,0.0
1535,180.0
1555,0.0
1555,40.0
1625,560.0
1654,100.0
1403,240.0
1548,80.0
1644,240.0
1578,0.0
1555,20.0
1494,80.0
1568,180.0
1647,80.0
1797,340.0
1557,120.0
1555,20.0
1591,240.0
1646,100.0
1521,140.0
1497,140.0
1624,140.0
1555,0.0
1521,240.0
1606,40.0
1545,40.0
1665,380.0
1633,20.0
1500,60.0
1539,200.0
1555,0.0
1604,60.0
1666,100.0
1555,40.0
1555,0.0
1527,20.0
1555,20.0
1555,20.0
1606,160.0
1555,20.0
1458,40.0
1403,220.0
1578,60.0
1555,0.0
1555,40.0
1555,0.0
1555,0.0
1447,300.0
1509,240.0
1514,120.0
1555,80.0
1431,280.0
1527,20.0
1552,0.0
1452,60.0
1591,240.0
1555,0.0
1555,20.0
1527,0.0
1563,20.0
1530,60.0
1527,0.0
1440,460.0
1588,0.0
1555,0.0
1555,0.0
1584,20.0
1403,280.0
1633,120.0
1643,20.0
1623,60.0
1567,40.0
1627,160.0
1555,0.0
1555,0.0
1505,240.0
1696,340.0
1493,400.0
1662,440.0
1555,0.0
1568,80.0
1555,0.0
1544,80.0
1555,0.0
1587,80.0
1622,0.0
1527,180.0
1451,320.0
1555,40.0
1437,140.0
1555,20.0
1588,60.0
1514,60.0
1537,480.0
1555,40.0
1555,0.0
1451,320.0
1563,260.0
1673,120.0
1532,420.0
1613,120.0
1603,320.0
1515,0.0
1555,0.0
1555,0.0
1527,0.0
1555,0.0
1422,220.0
1622,0.0
1555,20.0
1555,0.0
1618,60.0
1555,80.0
1514,100.0
1558,160.0
1555,0.0
1615,240.0
1555,0.0
1555,60.0
1555,0.0
1525,160.0
1548,60.0
1555,0.0
1535,140.0
1514,100.0
1563,40.0
1440,0.0
1490,20.0
1658,200.0
1555,20.0
1545,40.0
1555,0.0
1589,120.0
1756,40.0
1604,200.0
1568,100.0
1555,0.0
1548,60.0
1589,160.0
1555,0.0
1530,120.0
1555,0.0
1555,0.0
1506,420.0
1555,20.0
1479,0.0
1595,80.0
1555,0.0
1658,80.0
1555,60.0
1478,280.0
1555,0.0
1483,40.0
1626,100.0
1555,0.0
1458,40.0
1555,0.0
1482,140.0
1555,0.0
1403,280.0
1555,60.0
1537,140.0
1548,60.0
1621,400.0
1510,280.0
1509,220.0
1647,40.0
1566,140.0
1538,140.0
1558,280.0
1555,0.0
1492,160.0
1622,20.0
1459,20.0
1521,40.0
1555,60.0
1514,100.0
1555,0.0
1595,240.0
1576,180.0
1595,160.0
1648,20.0
1527,0.0
1514,60.0
1679,80.0
1441,0.0
1735,60.0
1452,140.0
1535,200.0
1577,100.0
1458,40.0
1519,220.0
1660,280.0
1691,100.0
1431,280.0
1659,220.0
1691,160.0
1555,0.0
1555,0.0
1555,0.0
1555,0.0
1478,0.0
1490,20.0
1514,20.0
1548,80.0
1533,80.0
1555,60.0
1509,120.0
1555,0.0
1555,0.0
1555,40.0
1555,20.0
1649,140.0
1555,100.0
1555,20.0
1555,0.0
1567,40.0
1594,120.0
1555,40.0
1514,80.0
1784,200.0
1468,220.0
1499,100.0
1668,320.0
1700,0.0
1535,200.0
1452,60.0
1422,220.0
1653,100.0
1555,0.0
1555,0.0
1527,0.0
1509,220.0
1647,60.0
1477,280.0
1555,260.0
1489,240.0
1526,60.0
1403,240.0
1555,20.0
1486,260.0
1566,140.0
1403,220.0
1555,0.0
1552,0.0
1567,280.0
1555,0.0
1538,40.0
1710,0.0
1403,280.0
1566,80.0
1621,80.0
1403,220.0
