makespan,score
1366,7080.0
1379,7350.0
1321,6960.0
1305,6030.0
1527,6630.0
1376,7740.0
1317,7260.0
1499,6900.0
1532,7140.0
1425,7140.0
1443,8490.0
1431,8340.0
1274,8130.0
1453,5820.0
1353,6720.0
1445,8250.0
1376,7590.0
1244,6870.0
1455,8460.0
1333,7260.0
1252,7770.0
1533,8190.0
1309,6210.0
1308,7140.0
1379,6630.0
1298,7140.0
1444,7680.0
1371,7350.0
1316,6900.0
1319,6810.0
1182,6630.0
1395,6810.0
1465,6060.0
1324,6960.0
1516,7290.0
1394,5310.0
1383,6870.0
1251,6330.0
1325,6270.0
1328,8040.0
1323,6870.0
1335,6420.0
1335,6990.0
1416,6660.0
1495,8160.0
1384,6900.0
1344,7350.0
1449,8220.0
1239,7260.0
1410,7350.0
1441,8160.0
1487,7950.0
1293,6090.0
1408,6330.0
1329,7110.0
1426,8730.0
1459,7500.0
1532,6450.0
1368,7290.0
1408,8520.0
1454,8370.0
1330,7050.0
1537,7140.0
1474,8520.0
1369,6960.0
1426,8340.0
1342,6510.0
1358,5370.0
1555,6570.0
1408,6030.0
1327,6780.0
1402,7830.0
1414,6870.0
1274,5610.0
1322,6840.0
1393,7200.0
1567,6360.0
1284,5160.0
1476,6930.0
1350,6240.0
1376,7260.0
1275,7110.0
1184,6300.0
1179,7020.0
1335,6420.0
1293,7050.0
1269,6690.0
1339,6780.0
1248,7020.0
1498,6090.0
1447,5730.0
1500,8520.0
1290,5880.0
1396,8220.0
1340,7710.0
1441,7890.0
1313,6210.0
1249,5910.0
1464,5730.0
1326,6930.0
1325,7080.0
1215,3570.0
1262,7590.0
1130,4710.0
1343,7860.0
1383,7050.0
1088,840.0
1319,6420.0
1289,6420.0
1322,5640.0
1503,7380.0
1051,4830.0
1201,3540.0
1266,7710.0
1187,2430.0
1433,8520.0
1011,2220.0
1256,7650.0
1084,3780.0
1357,7410.0
1236,7710.0
1076,2010.0
1372,6390.0
1321,6570.0
1202,6930.0
1212,3360.0
1329,6360.0
1366,7080.0
1293,6030.0
1342,6990.0
1247,6450.0
999,1500.0
1466,7050.0
1191,4260.0
1309,7290.0
1441,8160.0
1303,7380.0
1291,4050.0
1315,5310.0
1072,3300.0
1130,3420.0
1332,4920.0
1351,7800.0
1147,3720.0
1093,1110.0
1208,7050.0
1342,7080.0
1183,5010.0
1204,5400.0
1247,6690.0
1257,3300.0
1119,3810.0
1216,4230.0
1244,5340.0
1194,4500.0
1261,7230.0
1470,8010.0
1176,4050.0
1057,330.0
1076,1290.0
1114,3180.0
1171,7140.0
1173,2310.0
1406,5940.0
1122,2760.0
1096,2760.0
1067,1020.0
1209,3600.0
1348,8220.0
1353,6720.0
1343,4710.0
1233,3930.0
1215,5070.0
1265,5190.0
1381,6270.0
1179,3150.0
1521,4950.0
1162,4620.0
1198,3390.0
1236,7650.0
1187,2430.0
1383,7440.0
1325,4650.0
1414,5580.0
1187,3540.0
1112,270.0
1255,3900.0
1069,4710.0
1352,4050.0
1522,6210.0
1327,7440.0
1273,7950.0
1401,5940.0
1266,5190.0
1080,720.0
1019,1260.0
1029,1800.0
1436,7770.0
1191,5820.0
1396,6720.0
1155,3210.0
1088,720.0
1212,3360.0
1261,7230.0
1142,2430.0
1006,1680.0
1339,4110.0
1401,7230.0
1138,3060.0
1191,6600.0
1313,5430.0
1317,4350.0
972,570.0
1121,3630.0
1147,3660.0
1192,3690.0
1033,360.0
1234,4140.0
1289,8340.0
1119,3990.0
1016,1890.0
1029,1800.0
1067,360.0
1080,390.0
1079,1950.0
1039,360.0
1088,930.0
1080,720.0
1069,4710.0
1247,6690.0
1057,3930.0
1290,6900.0
1132,1140.0
1219,7230.0
1352,6150.0
1127,3120.0
1145,4740.0
1321,4350.0
1237,3480.0
1305,6030.0
1011,2250.0
1257,3300.0
1051,60.0
1226,2640.0
1010,480.0
1267,5790.0
1032,1500.0
1368,7140.0
1055,360.0
1019,1290.0
1046,630.0
1046,1470.0
1098,1860.0
1014,1890.0
1139,3690.0
973,660.0
1046,3240.0
1128,3810.0
1094,300.0
999,1500.0
1054,2250.0
1218,5250.0
1051,420.0
999,1440.0
1062,2400.0
1054,60.0
1051,120.0
991,1530.0
1094,180.0
1051,4860.0
1051,0.0
1029,1740.0
1089,660.0
1021,3120.0
1077,2970.0
1126,5580.0
1040,510.0
1076,2010.0
979,1290.0
1021,570.0
1078,660.0
1076,1830.0
1269,4440.0
1123,1950.0
1066,150.0
1010,480.0
1094,390.0
973,1140.0
1095,1440.0
1023,150.0
1066,1470.0
1051,150.0
1024,1710.0
1014,90.0
1068,270.0
1046,690.0
1177,6630.0
973,690.0
1195,5280.0
1268,5580.0
1021,690.0
1095,3270.0
1016,480.0
982,1230.0
1168,3090.0
1023,600.0
1097,3150.0
1232,6720.0
1098,330.0
1052,1770.0
991,900.0
1064,1020.0
1193,540.0
1080,1680.0
1051,240.0
1058,450.0
1002,1050.0
1038,660.0
1033,30.0
972,570.0
1135,2490.0
1052,1770.0
1051,300.0
1030,1530.0
1014,1890.0
1022,90.0
1036,1710.0
1172,960.0
1051,0.0
1303,6840.0
1054,30.0
1068,720.0
1056,900.0
1067,1020.0
1012,600.0
1000,1470.0
1039,360.0
1051,60.0
1029,1950.0
1010,480.0
1082,270.0
1034,1230.0
1075,660.0
1059,1440.0
1039,360.0
1129,30.0
1023,540.0
1016,1890.0
962,810.0
1084,120.0
1051,360.0
1039,360.0
1088,90.0
1051,240.0
1066,1950.0
1026,1290.0
1058,1260.0
1048,420.0
1082,90.0
999,1020.0
1010,2130.0
1195,5280.0
1084,0.0
1095,3270.0
1051,450.0
1051,60.0
1127,870.0
1023,690.0
1051,180.0
1112,3540.0
1109,2580.0
1097,2250.0
1117,6600.0
1215,6150.0
1088,720.0
1034,1410.0
1051,0.0
1078,1500.0
1176,480.0
1067,60.0
1051,0.0
1023,420.0
1051,60.0
1098,300.0
981,90.0
1088,420.0
1169,1200.0
1114,480.0
1028,750.0
1051,360.0
1013,1800.0
1150,1020.0
1051,0.0
1135,2490.0
1031,690.0
1070,990.0
1051,0.0
1019,1230.0
1069,1500.0
1051,60.0
1105,480.0
1067,300.0
1109,510.0
1068,720.0
1044,480.0
1002,1290.0
1106,900.0
1072,510.0
1051,90.0
1103,30.0
979,840.0
1051,210.0
968,300.0
1066,300.0
1040,540.0
1003,480.0
1117,1290.0
1018,540.0
1109,570.0
1012,690.0
996,270.0
1029,1200.0
1042,480.0
1053,990.0
1064,1380.0
1026,420.0
1086,270.0
1051,0.0
1089,300.0
949,870.0
1053,30.0
991,930.0
1000,3510.0
1056,570.0
1051,150.0
1058,1290.0
1051,0.0
1100,300.0
1023,390.0
984,390.0
1059,390.0
1048,570.0
1066,1860.0
962,810.0
1011,840.0
1010,540.0
1051,120.0
1000,600.0
1023,150.0
1035,240.0
1067,300.0
1051,30.0
1023,480.0
1014,270.0
1038,1500.0
1051,0.0
1019,1620.0
1051,90.0
1022,180.0
1051,30.0
1051,0.0
1051,240.0
1051,0.0
1048,570.0
1100,690.0
984,330.0
987,1020.0
972,570.0
1051,150.0
1037,690.0
1058,1260.0
1010,420.0
1029,2910.0
1055,1770.0
996,900.0
1011,30.0
1109,1020.0
1132,1710.0
1010,510.0
1012,840.0
962,810.0
1088,1020.0
1097,2820.0
1080,270.0
1051,60.0
1029,2010.0
1054,930.0
1034,0.0
1043,600.0
1059,510.0
1010,330.0
1099,1620.0
1020,630.0
1007,1530.0
1077,600.0
979,420.0
1047,1230.0
962,810.0
1010,450.0
1051,0.0
1007,1530.0
1026,480.0
1106,930.0
1051,90.0
1034,120.0
1057,630.0
1103,630.0
1019,1350.0
1023,480.0
1051,0.0
1058,1260.0
1001,90.0
996,240.0
1059,540.0
1023,780.0
1112,270.0
