makespan,score
1372,7230.0
1550,8370.0
1314,7230.0
1412,7770.0
1328,7500.0
1545,6060.0
1426,6300.0
1259,6750.0
1286,5940.0
1369,7080.0
1372,7230.0
1486,7650.0
1364,7710.0
1594,8340.0
1293,6630.0
1280,6900.0
1425,7140.0
1222,6150.0
1289,6600.0
1536,6480.0
1270,6240.0
1280,6870.0
1412,7740.0
1205,6900.0
1228,5850.0
1331,7320.0
1362,9420.0
1345,7140.0
1202,7650.0
1383,6810.0
1350,7050.0
1568,6750.0
1341,6630.0
1361,7530.0
1393,8550.0
1392,5940.0
1326,5520.0
1364,6540.0
1300,8460.0
1246,6450.0
1382,6840.0
1501,8130.0
1277,7620.0
1385,6450.0
1321,5730.0
1488,8610.0
1394,5820.0
1304,6750.0
1455,8220.0
1299,6990.0
1349,6690.0
1431,5880.0
1469,6540.0
1408,6600.0
1424,7620.0
1321,5850.0
1347,7770.0
1313,6510.0
1256,5970.0
1313,9420.0
1437,7350.0
1336,7020.0
1251,5490.0
1225,5280.0
1481,7680.0
1448,7140.0
1329,5790.0
1376,9030.0
1362,8190.0
1348,7590.0
1359,7200.0
1494,7260.0
1356,8520.0
1324,7050.0
1314,6720.0
1370,6240.0
1276,6930.0
1422,6480.0
1305,6750.0
1324,7440.0
1396,8100.0
1243,5820.0
1230,6870.0
1337,6330.0
1154,7950.0
1206,8040.0
1307,6390.0
1346,5700.0
1436,6870.0
1325,7020.0
1340,7950.0
1440,6960.0
1299,8130.0
1255,7350.0
1384,6990.0
1515,9270.0
1209,5040.0
1361,8970.0
1193,6060.0
1458,5820.0
1060,1890.0
1311,6510.0
1448,6870.0
1326,5520.0
1372,5940.0
1051,2610.0
1376,9030.0
1232,6270.0
1404,8370.0
1080,2940.0
1304,6360.0
1077,3180.0
1095,4650.0
1286,6960.0
1346,6630.0
1014,2220.0
1515,9270.0
1339,6540.0
970,2490.0
1264,7320.0
1369,5670.0
1000,6450.0
1253,7650.0
1336,6930.0
1229,4560.0
1350,5340.0
1363,4740.0
1279,3750.0
1253,5340.0
1059,4830.0
1225,4770.0
1299,5190.0
1588,7080.0
962,3060.0
1206,8040.0
1371,8700.0
1364,7230.0
1296,7500.0
1247,6030.0
1013,4440.0
1035,4770.0
1056,1980.0
1306,4800.0
1304,6720.0
1084,2820.0
1295,5640.0
994,3000.0
1006,1140.0
1209,6390.0
1275,4950.0
1019,2970.0
1351,7290.0
983,1260.0
1048,1350.0
1017,30.0
1413,7290.0
1266,6630.0
1196,5070.0
1242,7170.0
1026,4890.0
959,750.0
1029,2490.0
1341,5580.0
1084,4170.0
