makespan,score
1235,6930.0
1375,6270.0
1237,6750.0
1244,6000.0
1466,8190.0
1176,4980.0
1363,5490.0
1279,7140.0
1399,7560.0
1408,7080.0
1338,5700.0
1427,6750.0
1210,5070.0
1332,6990.0
1224,6150.0
1313,7140.0
1283,7110.0
1265,5790.0
1383,7530.0
1343,6270.0
1302,9030.0
1496,8940.0
1429,7080.0
1177,6150.0
1239,6780.0
1340,7890.0
1466,7680.0
1459,7530.0
1211,6540.0
1177,6210.0
1268,7830.0
1269,6240.0
1298,8670.0
1260,6630.0
1527,7650.0
1636,7260.0
1322,7110.0
1164,7020.0
1221,6840.0
1425,7830.0
1385,6300.0
1185,6570.0
1268,7740.0
1289,6960.0
1444,6390.0
1288,8220.0
1497,6660.0
1156,6390.0
1331,6300.0
1389,7050.0
1357,7140.0
1307,6240.0
1120,6360.0
1450,6480.0
1272,7170.0
1387,7020.0
1300,6150.0
1333,8880.0
1260,7680.0
1476,6810.0
1332,7410.0
1211,6120.0
1356,8400.0
1649,7890.0
1242,6000.0
1326,7950.0
1239,7680.0
1382,7320.0
1205,7470.0
1403,6060.0
1219,5640.0
1350,7260.0
1181,7710.0
1473,7230.0
1261,6210.0
1238,5730.0
1208,6840.0
1380,8370.0
1412,7350.0
1224,7170.0
1284,7260.0
1283,6960.0
1296,6900.0
1291,7530.0
1498,7470.0
1490,6690.0
1275,6630.0
1323,6780.0
1353,7740.0
1234,6270.0
1399,7230.0
1378,6600.0
1167,8160.0
1335,6930.0
1382,7620.0
1223,6990.0
1292,7860.0
1359,7920.0
1348,8280.0
1234,7380.0
893,0.0
1473,6960.0
1513,6660.0
1192,6870.0
886,60.0
1271,4950.0
932,60.0
1292,7860.0
893,30.0
1181,7710.0
1305,7080.0
1477,7290.0
897,1110.0
1291,7530.0
924,0.0
1239,5790.0
893,0.0
1332,6990.0
953,150.0
1222,6900.0
968,540.0
1277,6750.0
893,0.0
1340,7950.0
893,0.0
1235,6930.0
1286,6870.0
1161,6300.0
1378,6600.0
1326,7110.0
897,0.0
1316,6630.0
1347,7260.0
1255,6180.0
893,210.0
1279,6090.0
893,360.0
1157,6300.0
893,0.0
1230,7050.0
872,390.0
1239,7020.0
866,330.0
1218,6120.0
893,360.0
896,180.0
924,0.0
886,60.0
895,1050.0
1235,7140.0
1331,6360.0
1220,7050.0
893,0.0
1261,6210.0
893,0.0
968,540.0
1255,6270.0
1370,7140.0
1227,5940.0
1280,7740.0
1038,4230.0
1291,5940.0
916,120.0
1161,6300.0
893,0.0
1289,6960.0
903,630.0
1279,6840.0
893,0.0
1335,6930.0
893,0.0
1272,6180.0
893,420.0
1312,6450.0
891,240.0
960,630.0
1305,5460.0
1339,7830.0
893,0.0
946,540.0
875,330.0
895,1830.0
899,180.0
916,1230.0
1372,7110.0
1281,5940.0
974,300.0
872,420.0
1307,6660.0
1274,6420.0
1143,6090.0
1018,2910.0
893,0.0
968,810.0
893,840.0
1286,6870.0
977,540.0
1235,6930.0
893,0.0
1255,6330.0
934,630.0
1272,5880.0
902,240.0
872,540.0
920,210.0
1273,7410.0
942,360.0
901,210.0
1094,3300.0
1226,7080.0
1495,7380.0
1316,6510.0
1399,6810.0
1077,1350.0
888,180.0
886,60.0
893,300.0
893,300.0
893,0.0
893,30.0
895,1170.0
1255,6300.0
893,0.0
936,810.0
885,210.0
893,0.0
1295,6150.0
954,420.0
940,360.0
870,840.0
894,1950.0
1201,7470.0
893,180.0
922,540.0
899,180.0
933,690.0
926,270.0
893,30.0
896,180.0
864,300.0
893,0.0
893,30.0
893,210.0
934,630.0
893,30.0
895,1050.0
893,0.0
893,0.0
1262,6600.0
1262,5370.0
893,300.0
926,360.0
886,210.0
1255,6330.0
902,120.0
1290,6150.0
974,210.0
907,720.0
893,210.0
886,60.0
973,450.0
968,540.0
924,0.0
974,300.0
1065,3780.0
1218,6690.0
1335,8490.0
1409,6600.0
911,390.0
888,180.0
930,2010.0
1408,7020.0
873,690.0
946,780.0
888,1350.0
897,1110.0
900,90.0
936,960.0
890,930.0
913,2310.0
893,0.0
936,660.0
893,0.0
893,210.0
893,0.0
926,930.0
895,1830.0
974,210.0
980,330.0
902,1290.0
886,270.0
893,240.0
961,780.0
881,180.0
903,0.0
902,150.0
1349,5460.0
1273,5400.0
893,0.0
888,330.0
869,210.0
1009,360.0
893,210.0
876,630.0
893,90.0
957,1440.0
926,360.0
872,510.0
909,840.0
953,150.0
987,2100.0
895,900.0
962,660.0
1168,6090.0
951,870.0
898,180.0
920,720.0
900,300.0
973,450.0
972,960.0
869,600.0
903,0.0
891,870.0
913,2310.0
875,360.0
881,180.0
901,450.0
892,540.0
900,690.0
893,300.0
895,1830.0
926,390.0
900,90.0
892,450.0
893,0.0
900,90.0
904,300.0
886,990.0
897,240.0
898,810.0
900,90.0
912,1050.0
893,0.0
922,1710.0
872,420.0
941,2670.0
873,750.0
881,240.0
893,0.0
893,330.0
920,840.0
865,1050.0
902,1470.0
916,390.0
882,960.0
893,0.0
911,240.0
893,180.0
889,690.0
901,1680.0
893,300.0
1006,510.0
880,300.0
894,630.0
966,90.0
903,600.0
1111,5880.0
1105,5220.0
893,300.0
948,780.0
869,600.0
940,330.0
893,30.0
893,30.0
872,1500.0
929,1380.0
893,810.0
921,1770.0
940,60.0
891,1020.0
893,450.0
934,540.0
983,990.0
893,30.0
906,600.0
960,630.0
907,600.0
973,180.0
953,1170.0
942,330.0
893,0.0
894,690.0
910,330.0
893,300.0
910,1710.0
893,1410.0
943,540.0
906,1410.0
882,1620.0
886,1740.0
893,0.0
950,1080.0
886,60.0
942,1230.0
893,0.0
903,0.0
893,0.0
891,1260.0
910,600.0
1009,360.0
994,270.0
893,300.0
893,0.0
872,150.0
893,0.0
891,240.0
897,510.0
920,870.0
893,420.0
893,0.0
893,390.0
893,180.0
1000,1290.0
911,1230.0
949,1320.0
893,810.0
893,330.0
867,570.0
900,90.0
901,930.0
944,1320.0
920,630.0
893,150.0
887,600.0
903,0.0
932,150.0
906,450.0
897,240.0
950,240.0
974,210.0
983,450.0
940,270.0
877,1290.0
959,840.0
943,390.0
882,90.0
977,570.0
962,330.0
922,1830.0
847,720.0
873,690.0
906,570.0
879,270.0
899,720.0
914,480.0
916,750.0
886,210.0
893,210.0
895,150.0
893,360.0
917,90.0
884,1080.0
894,1980.0
969,660.0
875,330.0
893,0.0
893,390.0
885,660.0
906,60.0
889,660.0
914,480.0
898,1050.0
893,30.0
893,570.0
931,540.0
953,750.0
898,180.0
900,90.0
921,2100.0
949,1290.0
880,90.0
864,630.0
879,270.0
872,60.0
922,1710.0
935,1770.0
901,2010.0
940,60.0
897,990.0
886,120.0
901,840.0
872,540.0
968,1170.0
883,840.0
893,810.0
976,1050.0
883,480.0
905,120.0
891,240.0
890,1290.0
879,360.0
935,900.0
903,0.0
968,510.0
847,720.0
847,720.0
901,1680.0
922,1890.0
914,510.0
920,390.0
911,990.0
909,360.0
923,360.0
892,780.0
879,150.0
971,1320.0
903,0.0
902,1020.0
847,720.0
950,1080.0
917,60.0
943,1260.0
927,510.0
875,330.0
879,420.0
880,1050.0
889,1140.0
914,480.0
924,2010.0
979,390.0
893,0.0
880,540.0
905,240.0
886,270.0
893,180.0
905,240.0
872,390.0
889,1560.0
877,540.0
892,210.0
877,1050.0
925,270.0
913,810.0
873,1110.0
903,0.0
932,1620.0
927,690.0
879,780.0
912,1050.0
940,60.0
937,210.0
918,990.0
890,270.0
862,1080.0
891,510.0
884,1080.0
875,330.0
989,510.0
879,600.0
943,420.0
976,1320.0
882,90.0
