makespan,score
1984,580.0
2071,720.0
2055,680.0
2172,900.0
2096,1140.0
2029,440.0
2021,800.0
1911,1080.0
1941,660.0
2109,740.0
2286,860.0
1933,720.0
2243,1000.0
2553,680.0
1893,880.0
1977,820.0
2254,1080.0
2093,740.0
2079,680.0
1954,740.0
2157,900.0
2118,1040.0
2071,1100.0
1765,880.0
2122,940.0
1993,720.0
1976,580.0
1770,540.0
2121,360.0
1999,820.0
2103,900.0
2080,920.0
2310,880.0
2213,960.0
2000,900.0
1965,480.0
2180,760.0
2449,640.0
1870,640.0
2202,700.0
2206,800.0
2274,600.0
2179,1020.0
2329,820.0
1969,700.0
2185,640.0
2090,700.0
2050,700.0
2130,1160.0
2055,940.0
1887,820.0
2225,640.0
2309,680.0
2257,680.0
2572,1280.0
2167,920.0
2635,680.0
1961,960.0
1962,800.0
2216,840.0
2122,820.0
1585,460.0
2126,740.0
1956,520.0
2457,700.0
2162,960.0
1883,960.0
2079,1100.0
2097,900.0
2441,940.0
1945,520.0
2369,920.0
2242,680.0
2006,440.0
2178,840.0
2572,1080.0
2495,800.0
2065,740.0
1885,820.0
2482,1140.0
2096,640.0
1996,680.0
1921,1000.0
2074,620.0
1836,680.0
1885,700.0
2462,800.0
2028,680.0
2144,760.0
2258,680.0
2154,620.0
2091,1040.0
2225,600.0
2139,840.0
2117,500.0
2079,700.0
2498,780.0
1961,700.0
1910,780.0
2536,860.0
2303,580.0
1922,920.0
2109,740.0
2166,940.0
2369,920.0
1987,680.0
2162,800.0
1868,1000.0
1893,840.0
2007,460.0
2172,1020.0
2048,920.0
2166,960.0
2297,900.0
1928,800.0
2084,740.0
2019,520.0
2024,540.0
2026,760.0
2009,780.0
2369,920.0
1871,740.0
1935,520.0
2090,700.0
1967,840.0
2162,680.0
2241,940.0
2291,820.0
2083,740.0
2382,720.0
1964,1180.0
2253,620.0
1958,740.0
2004,780.0
2482,1140.0
1921,1000.0
2252,960.0
1870,640.0
1947,860.0
2464,800.0
2068,600.0
2008,640.0
2149,940.0
2294,720.0
2247,520.0
1934,540.0
2191,800.0
2233,880.0
2118,1000.0
1805,500.0
1783,540.0
1838,1020.0
1955,760.0
2127,580.0
2143,720.0
2113,760.0
1848,580.0
1944,660.0
1934,620.0
2297,940.0
1911,480.0
2324,460.0
1902,620.0
2070,380.0
2216,840.0
2021,800.0
2184,800.0
2498,780.0
2146,960.0
1734,480.0
2464,800.0
2083,740.0
1874,740.0
1842,560.0
2232,660.0
2031,900.0
1711,580.0
2005,980.0
2073,740.0
2541,900.0
2434,740.0
2221,640.0
1981,820.0
1836,460.0
2161,800.0
2346,480.0
2089,620.0
2328,700.0
1895,560.0
1971,680.0
1956,440.0
1945,520.0
2024,860.0
1969,780.0
2261,760.0
1891,600.0
2042,560.0
2011,860.0
2315,900.0
1821,720.0
2339,920.0
2451,760.0
1891,680.0
2086,860.0
2037,760.0
2108,620.0
2329,840.0
2219,800.0
2155,1100.0
2052,860.0
2440,840.0
1870,640.0
1741,800.0
1836,660.0
1976,520.0
2079,820.0
2073,340.0
2090,720.0
1934,640.0
2027,740.0
2179,420.0
1847,620.0
2105,620.0
1953,600.0
1884,440.0
2010,640.0
2161,640.0
2104,400.0
2271,740.0
2040,460.0
2116,840.0
2121,360.0
2263,660.0
1960,780.0
2252,640.0
2255,700.0
2054,520.0
1972,240.0
2233,1080.0
1849,800.0
2146,440.0
2070,380.0
2004,560.0
1930,700.0
2066,620.0
1751,680.0
1924,600.0
1858,380.0
1935,520.0
1978,560.0
2564,820.0
2164,460.0
1951,740.0
2043,680.0
1979,540.0
2071,740.0
1963,780.0
2580,660.0
1909,400.0
1998,800.0
2410,600.0
2227,540.0
2182,680.0
2256,920.0
2131,960.0
1835,620.0
2224,640.0
2095,560.0
2165,460.0
1842,560.0
2219,880.0
2014,760.0
2201,800.0
1831,640.0
1895,660.0
2392,680.0
2169,720.0
2233,940.0
2010,580.0
1847,600.0
2185,900.0
2193,1020.0
2146,440.0
2156,400.0
2135,840.0
2038,700.0
2045,480.0
1801,440.0
2059,260.0
2071,740.0
2161,620.0
2143,720.0
1903,560.0
2448,960.0
1859,780.0
2014,700.0
2257,800.0
1960,240.0
2026,760.0
2221,540.0
2223,860.0
2333,1080.0
1880,660.0
1870,640.0
1847,820.0
1868,780.0
1914,560.0
1935,500.0
2127,860.0
2202,700.0
2065,540.0
2176,560.0
2039,780.0
2289,1040.0
1997,600.0
2121,360.0
1989,420.0
2117,940.0
2024,640.0
2221,580.0
1828,760.0
2103,500.0
1910,800.0
1753,920.0
2117,240.0
1972,240.0
1920,620.0
1868,640.0
1835,560.0
1878,400.0
1743,660.0
2179,640.0
2183,1000.0
2142,760.0
2391,560.0
1924,360.0
1934,700.0
2185,560.0
1905,540.0
2031,480.0
2116,400.0
2075,540.0
2131,820.0
2046,540.0
2121,360.0
2056,720.0
1998,820.0
1893,380.0
1822,540.0
2029,440.0
1984,340.0
1911,540.0
2282,960.0
2046,460.0
2018,640.0
1738,520.0
1893,720.0
1865,540.0
2015,660.0
2344,680.0
2165,380.0
2119,560.0
1984,380.0
2009,440.0
2122,820.0
1848,680.0
2110,800.0
1845,860.0
2007,540.0
1963,260.0
2082,760.0
2074,660.0
1922,660.0
2052,540.0
2256,840.0
1767,340.0
2426,960.0
2282,1080.0
1868,380.0
2054,620.0
2232,580.0
2058,560.0
1924,340.0
1912,360.0
2050,300.0
2133,460.0
2313,840.0
1999,480.0
2081,840.0
2336,680.0
1669,600.0
2046,460.0
1767,340.0
2035,420.0
1988,620.0
2029,440.0
1963,240.0
2100,540.0
1996,740.0
1860,320.0
1984,340.0
2013,500.0
1873,160.0
2037,360.0
2241,560.0
2054,520.0
1676,680.0
2011,780.0
2421,740.0
1952,660.0
1867,340.0
2064,460.0
2298,680.0
2188,780.0
2045,340.0
2102,700.0
2262,460.0
2403,540.0
1765,540.0
2119,560.0
1987,480.0
2025,420.0
1765,540.0
1860,540.0
1899,220.0
2027,800.0
2041,420.0
1873,300.0
1835,620.0
2136,380.0
1791,640.0
2059,360.0
2152,580.0
2024,380.0
2059,320.0
2146,440.0
1904,360.0
2026,480.0
2064,280.0
1860,480.0
1876,420.0
1977,280.0
1867,380.0
2211,780.0
1962,380.0
2073,400.0
2052,780.0
2001,700.0
2064,620.0
2046,680.0
2058,400.0
2067,380.0
2037,720.0
2408,540.0
1865,660.0
1984,340.0
1873,160.0
1835,620.0
1829,340.0
2055,380.0
1899,420.0
1784,180.0
1817,700.0
2082,740.0
1864,560.0
2197,700.0
2043,380.0
2115,400.0
1906,420.0
1854,380.0
1439,440.0
2052,700.0
2077,520.0
1953,340.0
1675,580.0
1938,780.0
2022,340.0
1990,240.0
2040,600.0
2063,320.0
1817,440.0
1765,520.0
2128,460.0
2050,300.0
2063,580.0
2144,700.0
2006,500.0
1909,540.0
2317,1040.0
1995,280.0
2282,600.0
2156,700.0
1943,600.0
1900,780.0
1884,440.0
1948,400.0
1964,440.0
1809,460.0
1992,440.0
2419,760.0
2048,560.0
1753,280.0
2161,580.0
2159,820.0
1640,500.0
2254,660.0
2110,540.0
2035,1180.0
2356,920.0
2199,860.0
1765,140.0
2129,320.0
1945,340.0
2083,460.0
1923,240.0
2140,320.0
1898,740.0
1843,580.0
1872,560.0
2505,860.0
1951,460.0
2078,480.0
2072,680.0
2297,620.0
1731,280.0
1896,240.0
2100,280.0
1868,480.0
2031,640.0
2407,920.0
1801,360.0
2132,600.0
1972,240.0
1912,380.0
1845,280.0
1938,500.0
1890,220.0
1818,180.0
1941,320.0
1608,600.0
1821,420.0
2187,540.0
1899,240.0
1736,300.0
1898,900.0
2051,620.0
2064,320.0
1972,240.0
2065,540.0
1753,280.0
1890,600.0
2136,420.0
1993,500.0
1898,360.0
1958,400.0
1767,360.0
1929,440.0
1956,660.0
2165,420.0
2108,520.0
2102,480.0
2238,560.0
1911,480.0
2161,580.0
1897,300.0
1785,420.0
1898,420.0
2449,520.0
1881,740.0
1765,180.0
2123,540.0
1885,400.0
2209,980.0
1998,480.0
2088,700.0
1972,700.0
1673,120.0
2147,440.0
2100,440.0
1893,260.0
2237,460.0
2139,960.0
2100,280.0
2178,380.0
1840,300.0
1901,340.0
1821,420.0
2102,440.0
2100,280.0
1669,600.0
1955,280.0
2071,500.0
2047,680.0
1803,540.0
1951,460.0
2136,400.0
1950,680.0
2018,280.0
1698,280.0
1742,360.0
1708,280.0
1978,360.0
2140,320.0
2039,380.0
2165,700.0
1952,260.0
1815,520.0
1828,320.0
1859,360.0
1939,300.0
1972,240.0
1899,240.0
2203,360.0
1992,460.0
1705,180.0
1902,580.0
1818,160.0
2140,320.0
2046,500.0
2015,340.0
2043,460.0
1818,200.0
1811,260.0
1849,200.0
1991,360.0
2283,620.0
1686,400.0
2116,440.0
1576,520.0
1930,640.0
1965,440.0
2104,900.0
1838,440.0
2032,540.0
2238,500.0
2261,600.0
2091,700.0
2094,520.0
2108,340.0
1973,440.0
1810,280.0
2045,260.0
1941,320.0
1708,300.0
2341,360.0
1817,200.0
2121,360.0
2203,360.0
2093,460.0
2117,380.0
1879,360.0
1949,400.0
2021,700.0
2069,300.0
1914,380.0
